time,pv_power,radiation,windspeed,env_temperature,pressure,humidity,back_temperature
2025-02-18 15:45:00,22.9672,382,2.9,12.6,1023.1,57.2,17.6
2025-02-18 15:50:00,21.5989,460,2.9,12.5,1023.1,52.2,17.9
2025-02-18 15:55:00,20.7589,320,3.0,12.6,1023.0,54.9,17.4
2025-02-18 16:00:00,20.3964,500,3.1,12.7,1023.0,52.6,17.3
2025-02-18 16:05:00,20.7149,438,3.6,12.8,1023.0,55.3,18.1
2025-02-18 16:10:00,16.2581,261,3.9,12.7,1023.0,54.0,17.1
2025-02-18 16:15:00,18.8528,253,3.1,12.5,1022.9,54.7,15.1
2025-02-18 16:20:00,31.1529,385,4.2,12.5,1022.9,52.0,15.3
2025-02-18 16:25:00,31.5128,458,2.7,12.8,1022.9,54.0,17.3
2025-02-18 16:30:00,30.3576,386,3.2,13.3,1022.9,46.4,18.0
2025-02-18 16:35:00,34.8477,397,4.7,13.2,1022.9,47.6,17.3
2025-02-18 16:40:00,30.35,388,4.7,13.1,1022.8,49.9,16.5
2025-02-18 16:45:00,23.6257,371,5.4,13.0,1022.8,50.2,16.2
2025-02-18 16:50:00,35.8472,205,5.1,12.9,1022.7,52.1,15.6
2025-02-18 16:55:00,34.2203,156,5.4,12.7,1022.7,52.9,14.1
2025-02-18 17:00:00,34.1526,165,1.2,12.7,1022.8,58.0,13.8
2025-02-18 17:05:00,34.1526,143,4.4,12.8,1022.7,52.4,13.7
2025-02-18 17:10:00,31.8355,118,3.4,12.7,1022.7,53.4,13.7
2025-02-18 17:15:00,31.5294,102,2.2,12.6,1022.8,55.5,13.3
2025-02-18 17:20:00,31.2158,87,4.8,12.5,1022.8,55.2,13.0
2025-02-18 17:25:00,31.0335,88,3.5,12.5,1022.8,59.7,13.1
2025-02-18 17:30:00,29.2772,59,4.7,12.3,1022.7,61.4,12.5
2025-02-18 17:35:00,29.4441,74,2.1,12.3,1022.8,66.6,12.3
2025-02-18 17:40:00,28.6479,66,1.8,12.2,1022.8,67.4,12.2
2025-02-18 17:45:00,27.8594,41,3.3,12.1,1022.8,67.3,11.9
2025-02-18 17:50:00,26.5967,0,3.7,11.9,1022.8,68.6,11.5
2025-02-18 17:55:00,26.1222,0,3.1,11.7,1022.8,70.4,11.1
2025-02-18 18:00:00,25.6524,0,3.3,11.6,1022.8,70.6,10.8
2025-02-18 18:05:00,25.4947,0,3.1,11.4,1022.8,73.8,10.4
2025-02-18 18:10:00,25.1811,0,2.1,11.3,1022.9,75.1,10.1
2025-02-18 18:15:00,25.1811,0,2.3,11.2,1023.0,75.4,10.0
2025-02-18 18:20:00,25.026,0,2.6,11.2,1023.0,75.5,9.9
2025-02-18 18:25:00,25.026,0,2.8,11.1,1023.1,77.0,9.7
2025-02-18 18:30:00,25.026,0,2.9,11.1,1023.2,76.7,9.7
2025-02-18 18:35:00,25.026,0,2.8,11.0,1023.3,77.5,9.5
2025-02-18 18:40:00,25.026,0,1.8,10.8,1023.4,78.4,9.3
2025-02-18 18:45:00,25.026,0,2.3,10.8,1023.4,77.4,9.3
2025-02-18 18:50:00,22.054,0,2.2,10.7,1023.5,79.2,9.2
2025-02-18 18:55:00,22.054,0,2.2,10.6,1023.5,80.6,9.2
2025-02-18 19:00:00,22.054,0,2.2,10.5,1023.5,81.2,9.1
2025-02-18 19:05:00,22.054,0,1.7,10.4,1023.5,82.7,9.1
2025-02-18 19:10:00,22.054,0,2.7,10.4,1023.5,81.9,9.1
2025-02-18 19:15:00,22.054,0,2.1,10.4,1023.4,82.3,9.0
2025-02-18 19:20:00,22.054,0,2.3,10.3,1023.4,83.8,8.9
2025-02-18 19:25:00,22.054,0,1.4,10.3,1023.5,84.6,8.7
2025-02-18 19:30:00,21.8812,0,1.4,10.1,1023.5,85.9,8.4
2025-02-18 19:35:00,21.8962,0,1.0,10.0,1023.4,86.8,8.4
2025-02-18 19:40:00,21.8962,0,1.3,10.0,1023.5,87.3,8.3
2025-02-18 19:45:00,21.8962,0,1.2,9.9,1023.6,89.1,8.4
2025-02-18 19:50:00,11.8438,0,0.6,9.9,1023.6,90.0,8.4
2025-02-18 19:55:00,11.8438,0,0.6,10.0,1023.8,90.3,8.4
2025-02-18 20:00:00,11.8438,0,0.5,10.1,1024.0,89.2,8.5
2025-02-18 20:05:00,-0.379,0,0.7,10.0,1024.0,90.6,8.6
2025-02-18 20:10:00,-0.357,0,1.5,10.0,1024.0,91.6,8.7
2025-02-18 20:15:00,-0.357,0,1.3,10.0,1024.0,92.9,8.7
2025-02-18 20:20:00,-0.357,0,1.3,9.9,1024.1,93.2,8.8
2025-02-18 20:25:00,-0.357,0,1.2,9.9,1024.2001,93.6,8.8
2025-02-18 20:30:00,-0.357,0,1.6,10.0,1024.2001,94.6,8.8
2025-02-18 20:35:00,-0.357,0,0.6,10.0,1024.4,94.7,8.7
2025-02-18 20:40:00,-0.357,0,0.8,10.1,1024.4,94.6,8.7
2025-02-18 20:45:00,-0.357,0,0.9,10.0,1024.5,95.7,8.7
2025-02-18 20:50:00,-0.357,0,1.1,9.9,1024.5,96.1,8.7
2025-02-18 20:55:00,-0.357,0,0.6,9.9,1024.5,97.2,8.6
2025-02-18 21:00:00,-0.357,0,1.6,9.8,1024.5,97.6,8.5
2025-02-18 21:05:00,-0.357,0,0.8,9.8,1024.5,97.7,8.4
2025-02-18 21:10:00,-0.3151,0,1.4,9.8,1024.5,97.8,8.4
2025-02-18 21:15:00,-0.3151,0,0.7,9.8,1024.6,98.7,8.3
2025-02-18 21:20:00,-0.3151,0,1.4,9.8,1024.7001,98.2,8.3
2025-02-18 21:25:00,-0.3151,0,2.3,9.8,1024.6,97.7,8.5
2025-02-18 21:30:00,-0.3151,0,2.8,9.9,1024.6,97.2,8.7
2025-02-18 21:35:00,-0.3151,0,2.9,10.0,1024.5,96.6,9.0
2025-02-18 21:40:00,-0.3151,0,2.2,10.1,1024.6,96.3,9.2
2025-02-18 21:45:00,-0.3151,0,3.5,10.2,1024.6,96.5,9.4
2025-02-18 21:50:00,-0.3151,0,2.2,10.3,1024.7001,96.6,9.4
2025-02-18 21:55:00,-0.3151,0,2.6,10.3,1024.7001,96.8,9.4
2025-02-18 22:00:00,-0.3151,0,2.6,10.2,1024.7001,97.5,9.3
2025-02-18 22:05:00,-0.3151,0,2.2,10.1,1024.7001,98.1,9.1
2025-02-18 22:10:00,-0.379,0,2.8,10.0,1024.7001,97.4,9.0
2025-02-18 22:15:00,-0.379,0,2.2,10.0,1024.7001,97.1,8.9
2025-02-18 22:20:00,-0.379,0,2.3,10.0,1024.6,97.9,8.8
2025-02-18 22:25:00,-0.379,0,1.9,9.9,1024.6,98.3,8.7
2025-02-18 22:30:00,-0.379,0,1.9,9.8,1024.6,98.1,8.6
2025-02-18 22:35:00,-0.379,0,1.2,9.7,1024.5,98.3,8.4
2025-02-18 22:40:00,-0.379,0,1.5,9.6,1024.5,98.1,8.4
2025-02-18 22:45:00,-0.379,0,1.4,9.5,1024.5,98.6,8.3
2025-02-18 22:50:00,-0.379,0,0.9,9.5,1024.5,98.6,8.3
2025-02-18 22:55:00,-0.379,0,0.2,9.5,1024.5,98.7,8.1
2025-02-18 23:00:00,-0.379,0,0.7,9.5,1024.4,98.8,8.0
2025-02-18 23:05:00,-0.379,0,0.3,9.6,1024.4,97.9,8.0
2025-02-18 23:10:00,-0.379,0,0.0,9.7,1024.4,97.2,8.0
2025-02-18 23:15:00,-0.379,0,0.3,9.4,1024.5,100.0,7.7
2025-02-18 23:20:00,-0.379,0,0.7,8.9,1024.5,100.0,7.6
2025-02-18 23:25:00,-0.379,0,0.8,8.7,1024.6,100.0,7.4
2025-02-18 23:30:00,-0.379,0,0.4,8.7,1024.6,100.0,7.3
2025-02-18 23:35:00,-0.379,0,0.6,8.6,1024.6,100.0,7.3
2025-02-18 23:40:00,-0.379,0,0.5,8.5,1024.6,100.0,7.3
2025-02-18 23:45:00,-0.379,0,0.2,8.4,1024.5,100.0,7.3
2025-02-18 23:50:00,-0.379,0,0.5,8.4,1024.5,100.0,7.1
2025-02-18 23:55:00,-0.379,0,0.6,8.4,1024.5,100.0,7.0
2025-02-19 00:00:00,-0.379,0,0.1,8.4,1024.6,100.0,6.8
2025-02-19 00:05:00,-0.379,0,0.2,8.4,1024.5,100.0,6.9
2025-02-19 00:10:00,-0.379,0,1.3,8.3,1024.4,100.0,7.0
2025-02-19 00:15:00,-0.379,0,0.6,8.2,1024.5,100.0,6.8
2025-02-19 00:20:00,-0.379,0,0.9,8.1,1024.5,100.0,6.8
2025-02-19 00:25:00,-0.379,0,0.6,8.0,1024.6,100.0,6.7
2025-02-19 00:30:00,-0.379,0,0.1,8.1,1024.7001,100.0,6.4
2025-02-19 00:35:00,-0.379,0,0.3,8.1,1024.7001,100.0,6.4
2025-02-19 00:40:00,-0.379,0,0.1,8.1,1024.7001,100.0,6.6
2025-02-19 00:45:00,-0.379,0,0.5,8.2,1024.7001,100.0,6.8
2025-02-19 00:50:00,-0.379,0,0.5,8.2,1024.7001,100.0,6.8
2025-02-19 00:55:00,-0.379,0,0.5,8.2,1024.8,100.0,6.8
2025-02-19 01:00:00,-0.379,0,0.5,8.1,1024.8,100.0,7.0
2025-02-19 01:05:00,-0.379,0,0.6,8.1,1024.8,100.0,7.0
2025-02-19 01:10:00,-0.3093,0,0.6,8.1,1024.7001,100.0,7.0
2025-02-19 01:15:00,-0.3093,0,0.9,8.1,1024.6,100.0,7.0
2025-02-19 01:20:00,-0.3093,0,1.1,8.1,1024.5,100.0,7.2
2025-02-19 01:25:00,-0.3093,0,0.6,8.1,1024.5,100.0,7.2
2025-02-19 01:30:00,-0.3093,0,1.0,8.2,1024.5,100.0,7.3
2025-02-19 01:35:00,-0.3093,0,0.7,8.1,1024.4,100.0,7.3
2025-02-19 01:40:00,-0.3093,0,0.8,8.1,1024.4,100.0,7.3
2025-02-19 01:45:00,-0.3093,0,0.9,8.1,1024.4,100.0,7.3
2025-02-19 01:50:00,-0.3093,0,0.7,8.2,1024.5,100.0,7.3
2025-02-19 01:55:00,-0.3093,0,0.5,8.2,1024.6,100.0,7.1
2025-02-19 02:00:00,-0.3093,0,0.0,8.2,1024.6,100.0,7.1
2025-02-19 02:05:00,-25.5809,0,0.1,8.2,1024.5,100.0,7.1
2025-02-19 02:10:00,-25.735,0,0.2,8.3,1024.5,100.0,7.2
2025-02-19 02:15:00,-25.735,0,0.7,8.3,1024.6,100.0,7.1
2025-02-19 02:20:00,-25.735,0,1.0,8.2,1024.7001,100.0,7.2
2025-02-19 02:25:00,-25.8265,0,0.8,8.2,1024.7001,100.0,7.2
2025-02-19 02:30:00,-25.8265,0,2.0,8.3,1024.7001,100.0,7.3
2025-02-19 02:35:00,-25.8265,0,0.8,8.3,1024.8,100.0,7.4
2025-02-19 02:40:00,-25.8265,0,0.7,8.4,1024.8,100.0,7.4
2025-02-19 02:45:00,-25.8265,0,0.5,8.4,1024.8,100.0,7.4
2025-02-19 02:50:00,-25.8265,0,0.3,8.4,1024.7001,100.0,7.3
2025-02-19 02:55:00,-25.8265,0,0.0,8.5,1024.7001,100.0,7.2
2025-02-19 03:00:00,-25.8265,0,0.2,8.4,1024.7001,100.0,7.2
2025-02-19 03:05:00,-25.8265,0,0.2,8.4,1024.6,100.0,7.3
2025-02-19 03:10:00,-25.8265,0,0.1,8.5,1024.5,100.0,7.3
2025-02-19 03:15:00,-25.8265,0,1.0,8.7,1024.4,100.0,7.4
2025-02-19 03:20:00,-25.8265,0,1.5,8.6,1024.2001,100.0,7.5
2025-02-19 03:25:00,-25.8265,0,0.5,8.5,1024.0,100.0,7.6
2025-02-19 03:30:00,-25.8265,0,0.6,8.5,1024.0,100.0,7.6
2025-02-19 03:35:00,-25.8265,0,0.8,8.4,1024.1,100.0,7.5
2025-02-19 03:40:00,-25.8265,0,0.8,8.4,1024.0,100.0,7.5
2025-02-19 03:45:00,-25.8265,0,0.6,8.4,1024.1,100.0,7.5
2025-02-19 03:50:00,-25.8265,0,0.0,8.4,1024.1,100.0,7.3
2025-02-19 03:55:00,-25.8265,0,0.7,8.5,1024.0,100.0,7.3
2025-02-19 04:00:00,-25.8265,0,0.0,8.5,1023.9,100.0,7.3
2025-02-19 04:05:00,-25.8265,0,0.6,8.4,1023.9,100.0,7.3
2025-02-19 04:10:00,-25.8265,0,0.8,8.2,1023.9,100.0,7.3
2025-02-19 04:15:00,-25.8265,0,0.7,8.1,1023.8,100.0,7.2
2025-02-19 04:20:00,-25.8265,0,1.6,8.0,1023.7,100.0,7.3
2025-02-19 04:25:00,-25.8265,0,1.4,8.1,1023.6,100.0,7.4
2025-02-19 04:30:00,-25.8265,0,1.1,8.2,1023.6,100.0,7.4
2025-02-19 04:35:00,-25.8265,0,2.2,8.2,1023.6,100.0,7.5
2025-02-19 04:40:00,-25.8265,0,1.6,8.2,1023.5,100.0,7.5
2025-02-19 04:45:00,-25.8265,0,1.6,8.2,1023.5,100.0,7.3
2025-02-19 04:50:00,-25.8265,0,1.3,8.2,1023.3,100.0,7.3
2025-02-19 04:55:00,-25.8265,0,2.1,8.2,1023.3,100.0,7.3
2025-02-19 05:00:00,-25.8265,0,1.8,8.2,1023.2,100.0,7.4
2025-02-19 05:05:00,-25.8265,0,2.0,8.2,1023.2,100.0,7.4
2025-02-19 05:10:00,-25.7887,0,1.5,8.2,1023.1,100.0,7.3
2025-02-19 05:15:00,-25.7887,0,2.1,8.1,1023.0,100.0,7.3
2025-02-19 05:20:00,-25.7887,0,1.5,8.1,1023.0,100.0,7.2
2025-02-19 05:25:00,-25.8401,0,1.9,8.1,1023.0,100.0,7.3
2025-02-19 05:30:00,-0.4733,0,1.5,8.2,1023.1,100.0,7.4
2025-02-19 05:35:00,-0.4733,0,1.5,8.2,1023.1,100.0,7.3
2025-02-19 05:40:00,-0.4733,0,0.7,8.1,1023.2,100.0,7.1
2025-02-19 05:45:00,-0.4733,0,1.0,8.2,1023.3,100.0,6.9
2025-02-19 05:50:00,-0.32,0,0.7,8.1,1023.3,100.0,6.7
2025-02-19 05:55:00,-0.32,0,0.7,8.0,1023.3,100.0,6.4
2025-02-19 06:00:00,-0.32,0,0.3,8.0,1023.3,100.0,6.1
2025-02-19 06:05:00,-0.32,0,0.0,7.9,1023.5,100.0,5.7
2025-02-19 06:10:00,-0.32,0,0.1,7.9,1023.6,100.0,5.4
2025-02-19 06:15:00,-0.32,0,0.4,7.7,1023.8,100.0,5.1
2025-02-19 06:20:00,-0.32,0,0.7,7.4,1023.9,100.0,5.1
2025-02-19 06:25:00,-0.32,0,0.4,7.3,1023.9,100.0,5.1
2025-02-19 06:30:00,-0.32,0,0.0,7.2,1024.0,100.0,5.0
2025-02-19 06:35:00,-0.32,0,0.8,7.2,1024.0,100.0,5.2
2025-02-19 06:40:00,-0.32,0,0.1,7.2,1024.1,100.0,5.3
2025-02-19 06:45:00,-0.32,0,0.0,6.9,1024.2001,100.0,5.1
2025-02-19 06:50:00,-0.32,0,0.0,6.9,1024.2001,100.0,5.0
2025-02-19 06:55:00,-0.2058,0,0.6,6.9,1024.2001,100.0,5.2
2025-02-19 07:00:00,0.0,0,0.9,6.9,1024.3,100.0,5.4
2025-02-19 07:05:00,0.1548,0,1.1,6.9,1024.4,100.0,5.6
2025-02-19 07:10:00,0.4609,0,1.2,6.6,1024.4,100.0,5.4
2025-02-19 07:15:00,0.7673,0,0.7,6.8,1024.6,100.0,5.7
2025-02-19 07:20:00,1.2338,0,0.2,6.9,1024.7001,100.0,5.7
2025-02-19 07:25:00,1.6968,0,0.1,6.8,1024.8,100.0,5.6
2025-02-19 07:30:00,2.1619,30,0.7,6.8,1024.9,100.0,5.6
2025-02-19 07:35:00,3.0954,39,0.4,6.9,1025.1,100.0,5.9
2025-02-19 07:40:00,3.8732,48,0.0,6.9,1025.1,100.0,6.1
2025-02-19 07:45:00,3.8717,49,0.2,7.0,1025.1,100.0,6.3
2025-02-19 07:50:00,3.8717,49,0.1,7.0,1025.1,100.0,6.3
2025-02-19 07:55:00,6.1966,74,0.0,7.1,1025.3,100.0,6.4
2025-02-19 08:00:00,6.1188,118,0.2,7.3,1025.3,100.0,7.1
2025-02-19 08:05:00,6.2714,166,0.7,7.4,1025.3,100.0,7.9
2025-02-19 08:10:00,6.1162,116,0.3,7.5,1025.3,100.0,8.3
2025-02-19 08:15:00,6.1162,126,0.6,7.7,1025.3,100.0,8.6
2025-02-19 08:20:00,8.5612,189,0.7,7.9,1025.3,100.0,9.2
2025-02-19 08:25:00,8.5638,184,1.0,8.3,1025.3,100.0,10.4
2025-02-19 08:30:00,8.5618,205,1.6,8.5,1025.4,100.0,11.2
2025-02-19 08:35:00,10.5041,149,0.4,8.6,1025.4,100.0,11.1
2025-02-19 08:40:00,12.4866,176,0.6,8.8,1025.6,100.0,11.7
2025-02-19 08:45:00,10.3583,182,1.8,8.9,1025.6,99.4,11.5
2025-02-19 08:50:00,14.3603,207,3.0,9.2,1025.7001,86.3,11.2
2025-02-19 08:55:00,11.0827,334,3.4,9.5,1025.6,79.0,12.1
2025-02-19 09:00:00,8.492,247,1.9,9.8,1025.6,83.4,12.6
2025-02-19 09:05:00,8.2024,279,4.5,9.8,1025.7001,73.7,11.9
2025-02-19 09:10:00,11.2843,357,3.8,9.7,1025.8,73.3,12.2
2025-02-19 09:15:00,13.1694,441,1.2,9.8,1025.8,73.2,13.1
2025-02-19 09:20:00,13.2276,439,3.4,10.2,1025.7001,70.1,15.1
2025-02-19 09:25:00,13.2227,477,2.2,10.4,1025.6,67.9,15.9
2025-02-19 09:30:00,15.4062,426,1.9,10.8,1025.6,64.9,16.5
2025-02-19 09:35:00,15.5928,510,3.4,10.8,1025.5,65.2,16.0
2025-02-19 09:40:00,15.6523,491,2.3,10.8,1025.3,64.6,16.4
2025-02-19 09:45:00,15.4733,526,1.3,10.8,1025.2001,61.2,16.5
2025-02-19 09:50:00,16.9673,538,2.2,10.9,1025.2001,61.1,17.0
2025-02-19 09:55:00,16.234,465,1.8,11.1,1025.2001,63.5,17.5
2025-02-19 10:00:00,17.1416,584,2.5,11.2,1025.1,57.8,17.6
2025-02-19 10:05:00,31.1019,338,1.5,11.2,1025.1,57.8,17.5
2025-02-19 10:10:00,30.2806,257,3.6,11.1,1025.1,59.0,15.1
2025-02-19 10:15:00,30.744,354,3.0,11.0,1025.1,57.4,14.4
2025-02-19 10:20:00,37.7885,434,3.4,11.3,1025.0,59.7,16.1
2025-02-19 10:25:00,36.7852,313,2.1,11.6,1025.0,59.2,17.2
2025-02-19 10:30:00,39.681,322,4.6,11.3,1025.0,58.2,15.8
2025-02-19 10:35:00,38.6841,330,3.2,11.2,1025.0,61.4,15.7
2025-02-19 10:40:00,47.7815,282,3.3,11.4,1025.0,62.2,15.4
2025-02-19 10:45:00,51.0757,321,3.5,11.3,1024.9,59.4,14.9
2025-02-19 10:50:00,51.0832,331,2.8,11.2,1024.9,59.1,14.9
2025-02-19 10:55:00,51.7134,319,4.0,11.2,1024.8,57.5,14.5
2025-02-19 11:00:00,48.4136,279,2.8,11.2,1024.8,57.9,14.5
2025-02-19 11:05:00,49.7697,291,3.1,11.3,1024.7001,58.0,14.5
2025-02-19 11:10:00,43.9379,227,3.2,11.3,1024.7001,59.4,14.4
2025-02-19 11:15:00,42.9759,213,3.5,11.3,1024.6,61.7,14.3
2025-02-19 11:20:00,42.9759,205,3.3,11.3,1024.5,60.2,13.7
2025-02-19 11:25:00,42.3152,205,2.3,11.3,1024.4,60.6,13.3
2025-02-19 11:30:00,41.6849,198,2.2,11.3,1024.5,62.6,13.6
2025-02-19 11:35:00,18.5085,224,2.8,11.6,1024.5,61.6,14.3
2025-02-19 11:40:00,20.8977,243,3.0,11.5,1024.3,64.3,14.4
2025-02-19 11:45:00,22.7202,272,4.6,11.7,1024.1,60.2,14.7
2025-02-19 11:50:00,19.0833,231,5.4,11.8,1024.0,61.3,14.7
2025-02-19 11:55:00,18.9133,231,3.0,11.8,1024.0,58.9,15.0
2025-02-19 12:00:00,17.7815,210,3.2,11.9,1023.9,58.2,14.7
2025-02-19 12:05:00,16.8323,203,5.5,11.9,1023.9,58.2,14.3
2025-02-19 12:10:00,14.6428,178,3.2,12.0,1023.8,58.7,14.4
2025-02-19 12:15:00,12.9438,155,4.8,12.1,1023.7,58.3,14.3
2025-02-19 12:20:00,14.0654,166,3.6,12.0,1023.6,58.3,13.8
2025-02-19 12:25:00,13.8968,163,3.2,12.1,1023.6,56.6,13.8
2025-02-19 12:30:00,15.6491,180,3.2,11.9,1023.6,58.4,13.8
2025-02-19 12:35:00,12.6826,141,1.6,11.9,1023.6,59.4,13.7
2025-02-19 12:40:00,11.5708,133,3.5,12.1,1023.5,57.5,14.0
2025-02-19 12:45:00,11.5708,131,2.3,12.0,1023.3,58.9,13.5
2025-02-19 12:50:00,23.1314,119,4.6,12.0,1023.2,58.1,13.4
2025-02-19 12:55:00,23.6054,127,5.2,11.9,1023.1,58.0,13.1
2025-02-19 13:00:00,25.0668,145,3.5,11.9,1023.0,58.6,13.3
2025-02-19 13:05:00,23.4823,126,3.0,11.9,1023.0,60.0,13.3
2025-02-19 13:10:00,20.1767,87,3.3,11.9,1022.9,62.7,13.0
2025-02-19 13:15:00,18.8946,72,3.7,11.9,1022.9,62.7,12.8
2025-02-19 13:20:00,31.1781,72,5.3,11.8,1022.8,62.4,12.5
2025-02-19 13:25:00,31.1781,69,2.7,11.7,1022.7,62.1,12.3
2025-02-19 13:30:00,31.3366,73,2.0,11.7,1022.6,62.3,12.4
2025-02-19 13:35:00,30.8544,66,3.8,11.7,1022.5,64.4,12.5
2025-02-19 13:40:00,30.8544,65,4.7,11.6,1022.5,63.7,12.2
2025-02-19 13:45:00,30.5481,63,1.8,11.5,1022.4,65.4,12.1
2025-02-19 13:50:00,30.2379,60,3.8,11.5,1022.4,64.0,12.1
2025-02-19 13:55:00,30.2379,60,2.5,11.3,1022.4,64.8,11.9
2025-02-19 14:00:00,30.554,65,4.1,11.3,1022.3,65.9,11.9
2025-02-19 14:05:00,30.7076,66,3.7,11.3,1022.2,67.0,12.0
2025-02-19 14:10:00,30.8616,67,2.6,11.3,1022.2,68.2,12.0
2025-02-19 14:15:00,29.9076,57,3.3,11.3,1022.2,66.5,11.9
2025-02-19 14:20:00,29.2778,50,2.9,11.3,1022.2,67.7,11.7
2025-02-19 14:25:00,28.8093,43,2.5,11.2,1022.2,69.3,11.6
2025-02-19 14:30:00,28.4993,41,2.7,11.3,1022.2,70.1,11.5
2025-02-19 14:35:00,28.1631,38,2.6,11.2,1022.1,69.4,11.5
2025-02-19 14:40:00,27.9219,35,3.5,11.1,1022.1,69.2,11.3
2025-02-19 14:45:00,27.9219,37,2.8,11.1,1022.0,71.0,11.3
2025-02-19 14:50:00,28.2369,42,3.3,11.1,1021.9,69.9,11.3
2025-02-19 14:55:00,28.5509,45,3.9,11.0,1021.9,72.5,11.3
2025-02-19 15:00:00,3.1853,44,2.8,11.0,1021.8,72.1,11.4
2025-02-19 15:05:00,3.339,45,2.3,11.1,1021.8,70.1,11.4
2025-02-19 15:10:00,3.6476,47,2.3,11.1,1021.7,70.1,11.4
2025-02-19 15:15:00,3.4928,45,3.0,11.1,1021.7,70.3,11.3
2025-02-19 15:20:00,3.4928,44,3.5,11.1,1021.6,70.5,11.3
2025-02-19 15:25:00,2.8718,37,1.5,11.1,1021.6,71.9,11.4
2025-02-19 15:30:00,2.5592,34,2.2,11.1,1021.6,71.5,11.3
2025-02-19 15:35:00,2.0924,0,2.6,11.0,1021.5,71.8,11.2
2025-02-19 15:40:00,2.0924,30,1.9,11.0,1021.5,74.2,11.1
2025-02-19 15:45:00,3.5009,44,1.4,11.0,1021.4,74.1,11.1
2025-02-19 15:50:00,3.1892,42,1.6,11.0,1021.4,73.9,11.2
2025-02-19 15:55:00,2.7272,36,1.5,11.0,1021.4,73.7,11.2
2025-02-19 16:00:00,2.5735,34,2.2,11.0,1021.4,73.5,11.1
2025-02-19 16:05:00,2.5735,35,1.5,10.9,1021.3,74.6,11.1
2025-02-19 16:10:00,2.262,30,2.3,10.9,1021.2,74.9,11.0
2025-02-19 16:15:00,1.948,0,2.7,10.9,1021.1,73.9,10.9
2025-02-19 16:20:00,1.4796,0,2.7,10.8,1021.2,74.5,10.8
2025-02-19 16:25:00,1.1714,0,2.3,10.8,1021.2,76.5,10.7
2025-02-19 16:30:00,1.0176,0,3.0,10.8,1021.3,75.0,10.7
2025-02-19 16:35:00,1.0176,0,2.2,10.8,1021.3,76.7,10.6
2025-02-19 16:40:00,1.0176,0,1.7,10.7,1021.3,77.6,10.5
2025-02-19 16:45:00,0.7068,0,2.9,10.7,1021.3,77.1,10.5
2025-02-19 16:50:00,0.7068,0,2.7,10.7,1021.4,77.1,10.4
2025-02-19 16:55:00,0.5496,0,1.9,10.7,1021.4,78.3,10.4
2025-02-19 17:00:00,0.3971,0,3.1,10.7,1021.5,78.3,10.3
2025-02-19 17:05:00,0.2446,0,2.8,10.7,1021.5,79.0,10.3
2025-02-19 17:10:00,0.2259,0,3.6,10.7,1021.6,78.9,10.3
2025-02-19 17:15:00,0.0,0,2.4,10.6,1021.6,79.5,10.1
2025-02-19 17:20:00,0.0,0,3.3,10.6,1021.6,79.5,10.0
2025-02-19 17:25:00,0.0,0,2.6,10.5,1021.6,80.9,9.9
2025-02-19 17:30:00,0.0,0,1.9,10.5,1021.8,81.2,9.9
2025-02-19 17:35:00,0.0,0,2.0,10.5,1021.9,82.1,10.0
2025-02-19 17:40:00,0.0,0,1.8,10.5,1022.0,81.9,10.0
2025-02-19 17:45:00,0.0,0,2.9,10.5,1022.0,82.5,9.8
2025-02-19 17:50:00,-0.2101,0,2.0,10.4,1022.1,82.9,9.5
2025-02-19 17:55:00,-0.2101,0,1.4,10.4,1022.1,83.9,9.4
2025-02-19 18:00:00,-0.2101,0,2.0,10.3,1022.1,83.9,9.5
2025-02-19 18:05:00,-0.3646,0,1.8,10.3,1022.0,84.0,9.5
2025-02-19 18:10:00,-0.3646,0,2.5,10.3,1022.1,84.3,9.5
2025-02-19 18:15:00,-0.3646,0,2.1,10.4,1022.3,83.6,9.7
2025-02-19 18:20:00,-0.3646,0,1.0,10.3,1022.4,84.8,9.7
2025-02-19 18:25:00,-0.3646,0,2.2,10.3,1022.4,84.7,9.6
2025-02-19 18:30:00,-0.3646,0,1.2,10.3,1022.5,85.8,9.6
2025-02-19 18:35:00,-0.3646,0,1.0,10.2,1022.5,86.4,9.4
2025-02-19 18:40:00,-0.3646,0,0.7,10.2,1022.6,86.8,9.4
2025-02-19 18:45:00,-0.3646,0,0.0,10.4,1022.6,86.5,9.3
2025-02-19 18:50:00,-0.3646,0,0.7,10.3,1022.7,88.2,9.3
2025-02-19 18:55:00,-0.3646,0,1.3,10.0,1022.7,89.2,9.2
2025-02-19 19:00:00,-0.3646,0,1.1,10.1,1022.7,89.6,9.3
2025-02-19 19:05:00,-0.3646,0,1.2,10.2,1022.8,88.8,9.3
2025-02-19 19:10:00,-0.3134,0,1.3,10.2,1022.9,89.1,9.1
2025-02-19 19:15:00,-0.3134,0,0.4,10.3,1023.0,89.2,9.0
2025-02-19 19:20:00,-0.3134,0,0.1,10.1,1023.2,90.3,8.9
2025-02-19 19:25:00,-0.3134,0,0.0,10.0,1023.3,91.3,8.7
2025-02-19 19:30:00,-0.3134,0,0.1,9.9,1023.3,91.3,8.7
2025-02-19 19:35:00,-0.3134,0,0.0,9.9,1023.4,92.0,8.6
2025-02-19 19:40:00,-0.3134,0,0.0,9.9,1023.3,93.0,8.5
2025-02-19 19:45:00,-0.3134,0,0.5,9.8,1023.2,99.3,8.6
2025-02-19 19:50:00,-0.3134,0,0.5,9.7,1023.3,96.9,8.5
